pitch_type,game_date,release_speed,release_pos_x,release_pos_y,release_pos_z,pitcher,batter,events,description,zone,stand,p_throws,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,effective_speed,release_spin_rate,release_extension,pitch_name,spin_axis,at_bat_number,pitch_number,inning,outs_when_up,type,season
SW,2024-04-01,80.1,-2.2,50.27,5.68,650911,500010,,ball,6,R,L,1,0,-4.59,0.37,0.3,2.46,11.64,-134.95,-3.16,0.02,20.0,32.17,76.1,2502,6.8,Sweeper,81,4,5,1,0,B,2024
FF,2024-04-01,94.9,-2.38,50.44,5.6,650911,500011,,ball,12,L,L,2,0,9.79,17.17,-0.94,3.28,0.79,-126.66,-1.32,-0.05,20.0,32.09,90.1,2268,5.8,4-Seam Fastball,192,4,6,1,0,B,2024
SI,2024-04-01,94.2,-2.27,50.28,5.4,650911,500012,,ball,1,L,L,0,2,12.94,7.38,-0.82,2.75,13.29,-145.78,4.39,-0.06,20.0,32.14,89.4,2019,5.9,Sinker,227,4,7,1,0,B,2024
FF,2024-04-01,93.6,-2.35,50.28,5.61,650911,500013,,called_strike,14,R,L,0,1,6.93,15.28,-1.66,2.49,-2.78,-160.31,-4.26,-0.03,20.0,32.1,89.0,2219,6.2,4-Seam Fastball,206,4,8,1,0,S,2024
FF,2024-04-01,96.5,-2.11,50.4,5.75,650911,500014,,called_strike,11,R,L,0,0,5.34,13.87,-0.93,2.32,0.89,-151.08,-6.47,-0.03,20.0,32.11,91.6,2320,5.9,4-Seam Fastball,220,5,1,1,0,S,2024
CH,2024-04-01,82.8,-2.49,50.0,5.59,650911,500015,,ball,13,R,L,0,0,11.86,0.78,-0.88,3.03,-1.07,-127.95,-2.24,-0.06,20.0,32.17,78.6,1539,6.0,Changeup,247,5,2,1,1,B,2024
SW,2024-04-01,81.8,-2.07,49.82,5.63,650911,500016,,ball,3,R,L,1,2,-5.82,2.08,0.47,2.17,-1.72,-143.69,-0.86,0.03,20.0,32.16,77.7,2571,6.3,Sweeper,117,5,3,1,0,B,2024
CH,2024-04-01,82.4,-2.48,49.83,5.38,650911,500017,,swinging_strike,13,L,L,3,1,14.74,1.91,-2.6,1.84,-0.05,-129.7,-6.13,-0.07,20.0,32.16,78.3,1707,6.3,Changeup,227,5,4,1,2,S,2024
SW,2024-04-01,81.6,-2.22,50.25,5.65,650911,500018,,ball,12,L,L,0,1,-7.74,-0.62,-1.6,2.12,5.73,-122.17,3.76,0.04,20.0,32.18,77.5,2716,6.0,Sweeper,87,5,5,1,2,B,2024
FF,2024-04-01,95.0,-2.38,50.21,5.76,650911,500019,,ball,9,R,L,0,1,6.64,13.09,0.78,2.46,-0.26,-127.43,2.97,-0.03,20.0,32.11,90.2,2304,6.0,4-Seam Fastball,200,5,6,1,2,B,2024
CH,2024-04-01,84.8,-2.37,49.74,5.58,650911,500020,,called_strike,6,L,L,1,1,15.86,1.03,-0.38,2.68,-0.74,-130.12,-2.1,-0.08,20.0,32.17,80.6,1720,6.1,Changeup,248,5,7,1,2,S,2024
FF,2024-04-01,95.1,-2.62,49.4,5.7,650911,500021,single,hit_into_play,14,R,L,1,2,6.11,13.6,-1.2,1.61,6.66,-142.21,-0.24,-0.03,20.0,32.11,90.3,2216,5.9,4-Seam Fastball,199,5,8,1,0,X,2024
SI,2024-04-01,92.5,-2.11,49.59,5.5,650911,500022,,ball,14,L,L,1,0,16.07,8.02,-0.9,2.37,-16.56,-122.18,3.4,-0.08,20.0,32.14,87.9,1819,6.2,Sinker,190,6,1,1,2,B,2024
SI,2024-04-01,94.4,-2.23,50.02,5.47,650911,500023,,ball,5,R,L,0,1,15.42,4.78,0.5,2.25,4.64,-152.36,-4.95,-0.07,20.0,32.15,89.7,1973,6.1,Sinker,196,6,2,1,1,B,2024
SI,2024-04-01,93.1,-2.25,49.95,5.49,650911,500024,,ball,11,L,L,3,1,14.76,6.43,-0.89,1.65,8.36,-148.55,5.98,-0.07,20.0,32.14,88.5,2005,6.3,Sinker,216,6,3,1,0,B,2024
SI,2024-04-01,94.2,-2.33,50.07,5.51,650911,500025,,ball,4,L,L,3,0,14.66,7.05,-0.09,2.36,-3.71,-131.12,8.66,-0.07,20.0,32.14,89.4,1731,6.3,Sinker,223,6,4,1,1,B,2024
CH,2024-04-01,83.9,-2.21,50.12,5.42,650911,500026,,swinging_strike,12,R,L,1,1,14.44,1.54,-1.94,3.09,-9.28,-130.63,-4.04,-0.07,20.0,32.17,79.8,1602,6.4,Changeup,240,6,5,1,0,S,2024
FF,2024-04-01,95.5,-2.32,50.22,5.53,650911,500027,,ball,14,R,L,1,1,7.25,14.88,1.02,2.63,0.19,-139.49,-3.4,-0.03,20.0,32.1,90.7,2097,5.8,4-Seam Fastball,249,6,6,1,0,B,2024
SI,2024-04-01,94.8,-2.41,50.0,5.48,650911,500028,,foul,12,R,L,2,0,13.2,5.68,0.4,3.69,1.25,-128.24,0.77,-0.06,20.0,32.15,90.1,1991,6.7,Sinker,206,6,7,1,0,S,2024
SI,2024-04-01,93.6,-2.51,50.07,5.43,650911,500029,,foul,8,R,L,1,0,16.25,5.78,-0.73,2.29,1.56,-121.93,3.4,-0.08,20.0,32.15,88.9,2001,6.0,Sinker,234,6,8,1,1,S,2024
SI,2024-04-01,94.2,-2.22,50.1,5.51,650911,500030,,ball,11,L,L,2,1,16.02,6.47,0.07,1.44,-3.77,-149.18,-3.44,-0.08,20.0,32.14,89.5,1942,6.1,Sinker,243,7,1,2,0,B,2024
CH,2024-04-01,85.8,-2.3,50.13,5.36,650911,500031,,called_strike,12,L,L,0,0,15.23,4.54,0.83,3.46,8.24,-138.93,-8.19,-0.07,20.0,32.15,81.5,1655,6.1,Changeup,254,7,2,2,0,S,2024
SW,2024-04-01,81.8,-2.17,49.58,5.46,650911,500032,,ball,1,L,L,2,0,-3.55,-0.42,0.43,2.44,3.71,-126.66,5.13,0.02,20.0,32.18,77.7,2781,6.3,Sweeper,81,7,3,2,1,B,2024
CH,2024-04-01,83.2,-2.21,50.17,5.36,650911,500033,,foul,2,R,L,1,0,12.66,0.22,-0.67,2.25,2.86,-139.5,0.07,-0.06,20.0,32.17,79.1,1646,6.4,Changeup,268,7,4,2,1,S,2024
SI,2024-04-01,93.3,-2.01,49.93,5.4,650911,500034,field_out,hit_into_play,1,R,L,2,2,14.32,6.71,0.1,2.75,-0.22,-135.39,-2.78,-0.07,20.0,32.14,88.6,1918,6.0,Sinker,213,7,5,2,1,X,2024
CH,2024-04-01,86.6,-2.48,49.9,5.47,650911,500035,,called_strike,14,R,L,1,0,13.23,0.55,-1.22,2.25,-0.27,-137.35,-1.26,-0.06,20.0,32.17,82.2,1430,6.1,Changeup,270,8,1,2,0,S,2024
CH,2024-04-01,84.1,-2.36,50.27,5.58,650911,500036,,ball,13,R,L,1,2,14.26,6.08,0.98,0.61,-11.14,-136.66,-6.88,-0.07,20.0,32.14,79.9,1529,6.3,Changeup,244,8,2,2,1,B,2024
CH,2024-04-01,81.9,-2.32,50.18,5.56,650911,500037,,foul,2,L,L,2,1,14.03,1.54,-0.6,2.64,-5.02,-121.99,12.26,-0.07,20.0,32.17,77.8,1618,6.4,Changeup,239,8,3,2,1,S,2024
SI,2024-04-01,94.3,-2.55,49.84,5.52,650911,500038,field_out,hit_into_play,13,L,L,0,1,14.5,5.98,0.52,1.38,1.33,-120.71,7.61,-0.07,20.0,32.15,89.6,1949,6.5,Sinker,211,8,4,2,1,X,2024
SI,2024-04-01,94.3,-2.01,50.38,5.66,650911,500039,field_out,hit_into_play,14,L,L,3,1,15.78,6.83,1.74,1.83,-0.8,-116.86,-0.77,-0.08,20.0,32.14,89.6,2059,6.0,Sinker,228,9,1,2,0,X,2024
CH,2024-04-01,84.5,-2.22,49.75,5.48,650911,500040,,called_strike,13,L,L,2,2,12.74,3.99,-1.18,2.69,-1.13,-126.72,1.93,-0.06,20.0,32.15,80.3,1470,6.2,Changeup,276,10,1,2,2,S,2024
SI,2024-04-01,95.0,-2.13,50.42,5.47,650911,500041,,swinging_strike,2,R,L,1,1,15.85,6.94,0.17,3.06,10.77,-136.67,-4.72,-0.08,20.0,32.14,90.2,1978,6.0,Sinker,219,10,2,2,1,S,2024
SI,2024-04-01,94.8,-2.29,50.21,5.38,650911,500042,,called_strike,6,L,L,1,0,14.0,7.07,0.27,2.26,-5.05,-133.1,-2.12,-0.07,20.0,32.14,90.0,1990,6.3,Sinker,245,10,3,2,2,S,2024
SW,2024-04-01,81.4,-2.15,49.62,5.73,650911,500043,grounded_into_double_play,hit_into_play,12,R,L,0,2,-5.95,-2.13,0.16,1.1,-7.44,-117.71,8.6,0.03,20.0,32.18,77.3,2540,5.8,Sweeper,116,10,4,2,0,X,2024
SW,2024-04-01,79.5,-2.11,50.0,5.62,650911,500044,,swinging_strike,9,R,L,2,0,-5.88,3.15,-0.42,3.2,1.47,-145.59,4.08,0.03,20.0,32.16,75.5,2499,6.2,Sweeper,105,11,1,2,0,S,2024
FF,2024-04-01,94.5,-2.32,49.86,5.5,650911,500045,,ball,7,L,L,1,2,7.0,17.04,-0.2,1.73,-9.95,-144.06,-2.15,-0.03,20.0,32.09,89.8,2264,6.1,4-Seam Fastball,184,11,2,2,1,B,2024
CH,2024-04-01,85.4,-2.17,50.26,5.53,650911,500046,,called_strike,2,L,L,2,2,14.47,1.96,-0.63,2.08,-7.95,-138.6,3.47,-0.07,20.0,32.16,81.2,1786,6.3,Changeup,260,11,3,2,1,S,2024
SI,2024-04-01,95.8,-2.25,50.08,5.58,650911,500047,field_out,hit_into_play,4,L,L,0,0,16.66,7.01,0.69,2.38,-0.92,-130.21,-14.9,-0.08,20.0,32.14,91.0,2025,6.4,Sinker,205,11,4,2,0,X,2024
SI,2024-04-01,95.8,-2.14,50.11,5.45,650911,500048,,ball,6,L,L,1,0,15.4,4.48,-0.22,1.91,-8.73,-123.25,7.59,-0.07,20.0,32.15,91.0,1948,6.3,Sinker,206,12,1,2,0,B,2024
SI,2024-04-01,94.5,-2.06,50.01,5.47,650911,500049,,ball,1,R,L,2,0,18.32,5.46,-0.7,1.65,-1.19,-113.34,0.33,-0.09,20.0,32.15,89.7,1884,6.5,Sinker,211,12,2,2,0,B,2024
FF,2024-04-01,95.7,-2.51,50.26,5.56,650911,500050,,ball,5,R,L,3,0,6.39,15.8,-0.48,2.17,-8.01,-112.52,-6.73,-0.03,20.0,32.1,91.0,2194,6.4,4-Seam Fastball,219,12,3,2,2,B,2024
CH,2024-04-01,84.6,-2.29,49.8,5.49,650911,500051,,called_strike,2,L,L,1,0,15.69,3.84,-0.81,1.96,-3.94,-119.33,-7.27,-0.08,20.0,32.16,80.3,1507,5.9,Changeup,243,12,4,2,2,S,2024
SI,2024-04-01,94.5,-1.98,49.54,5.43,650911,500052,,ball,2,R,L,3,0,15.23,5.22,0.56,3.29,3.97,-133.07,-0.42,-0.07,20.0,32.15,89.7,2061,6.2,Sinker,231,12,5,2,2,B,2024
FF,2024-04-01,95.0,-2.26,49.99,5.63,650911,500053,,foul,3,L,L,1,1,10.23,11.35,0.21,2.07,4.77,-118.93,5.76,-0.05,20.0,32.12,90.2,2234,6.3,4-Seam Fastball,185,12,6,2,1,S,2024
SI,2024-04-01,94.0,-2.53,49.93,5.59,650911,500054,,called_strike,3,R,L,1,0,17.16,5.95,-0.34,2.55,-2.9,-142.7,0.02,-0.08,20.0,32.15,89.3,1933,6.0,Sinker,217,12,7,2,0,S,2024
FF,2024-04-01,93.5,-2.14,50.47,5.58,650911,500055,,called_strike,3,R,L,1,2,7.78,15.39,0.23,2.91,7.72,-144.34,3.12,-0.04,20.0,32.1,88.8,2056,6.2,4-Seam Fastball,210,12,8,2,0,S,2024
SI,2024-04-01,95.2,-2.32,49.85,5.38,650911,500056,,swinging_strike,12,R,L,0,1,13.31,6.87,0.9,2.3,9.05,-118.79,-8.64,-0.06,20.0,32.14,90.4,1936,6.3,Sinker,211,13,1,3,0,S,2024
CH,2024-04-01,85.9,-2.15,49.7,5.39,650911,500057,,foul,14,R,L,1,0,14.48,2.49,1.4,3.15,-9.03,-140.23,-0.94,-0.07,20.0,32.16,81.6,1563,6.3,Changeup,247,13,2,3,1,S,2024
CH,2024-04-01,83.5,-2.6,50.07,5.44,650911,500058,,called_strike,8,L,L,2,1,14.94,2.7,-0.02,2.75,-1.4,-116.9,-6.72,-0.07,20.0,32.16,79.3,1548,6.4,Changeup,272,13,3,3,0,S,2024
SI,2024-04-01,93.3,-2.39,50.44,5.54,650911,500059,,ball,14,L,L,3,1,15.39,8.56,-1.04,2.42,-4.83,-115.94,-4.46,-0.07,20.0,32.13,88.6,2019,6.2,Sinker,204,13,4,3,1,B,2024
SW,2024-04-01,79.6,-2.43,50.29,5.51,650911,500060,,foul,11,L,L,0,1,-4.01,1.89,-1.15,1.47,5.54,-126.03,-1.29,0.02,20.0,32.16,75.6,2734,6.0,Sweeper,81,13,5,3,1,S,2024
SI,2024-04-01,94.2,-2.14,49.84,5.32,650911,500061,,foul,11,R,L,2,1,13.43,8.48,0.92,3.82,-7.15,-132.49,-4.49,-0.06,20.0,32.13,89.5,1970,6.1,Sinker,231,13,6,3,1,S,2024
SI,2024-04-01,92.6,-2.15,50.36,5.47,650911,500062,,foul,4,R,L,2,0,13.28,7.9,-0.01,3.39,2.51,-136.77,-3.18,-0.06,20.0,32.14,88.0,1961,6.2,Sinker,216,13,7,3,0,S,2024
SI,2024-04-01,92.9,-2.36,49.55,5.57,650911,500063,single,hit_into_play,12,R,L,1,1,13.74,8.24,0.93,3.01,-1.03,-134.58,-0.06,-0.07,20.0,32.13,88.3,2059,6.3,Sinker,236,13,8,3,0,X,2024
SI,2024-04-01,94.4,-2.24,49.99,5.59,650911,500064,field_out,hit_into_play,8,L,L,0,0,14.86,6.76,0.55,2.33,0.86,-118.28,-0.45,-0.07,20.0,32.14,89.7,2071,6.0,Sinker,224,14,1,3,0,X,2024
CH,2024-04-01,85.7,-2.44,50.11,5.57,650911,500065,,foul,6,R,L,2,2,13.26,4.37,0.06,3.05,10.51,-111.57,8.76,-0.06,20.0,32.15,81.5,1660,6.1,Changeup,221,15,1,3,0,S,2024
SW,2024-04-01,80.9,-2.23,49.57,5.63,650911,500066,,called_strike,1,L,L,0,0,-4.34,-0.88,0.08,3.12,3.8,-124.63,-0.08,0.02,20.0,32.18,76.9,2545,6.1,Sweeper,109,15,2,3,1,S,2024
SW,2024-04-01,81.4,-2.25,50.11,5.65,650911,500067,,swinging_strike,14,L,L,1,0,-5.73,1.77,0.93,3.15,6.51,-129.15,-3.8,0.03,20.0,32.17,77.3,2618,6.1,Sweeper,84,15,3,3,0,S,2024
CH,2024-04-01,82.3,-2.46,50.21,5.51,650911,500068,,foul,14,L,L,1,1,15.36,4.33,0.85,2.64,-5.16,-134.7,-2.17,-0.07,20.0,32.15,78.2,1645,6.0,Changeup,230,15,4,3,1,S,2024
CH,2024-04-01,84.4,-2.41,49.81,5.48,650911,500069,,ball,13,R,L,0,0,11.22,0.46,0.86,4.08,-3.29,-142.61,3.46,-0.05,20.0,32.17,80.2,1314,6.4,Changeup,241,15,5,3,1,B,2024
SI,2024-04-01,93.8,-2.09,50.61,5.69,650911,500070,,ball,13,R,L,1,2,14.04,3.56,-0.47,1.37,0.42,-132.72,-0.83,-0.07,20.0,32.16,89.1,1954,6.4,Sinker,243,15,6,3,0,B,2024
CH,2024-04-01,85.8,-2.04,50.21,5.61,650911,500071,,ball,14,R,L,0,2,14.22,4.51,-1.07,2.78,0.36,-115.16,-5.27,-0.07,20.0,32.15,81.5,1571,6.3,Changeup,209,15,7,3,0,B,2024
SI,2024-04-01,94.7,-2.28,49.76,5.55,650911,500072,,called_strike,9,L,L,1,2,12.29,8.64,-0.77,2.52,4.41,-139.29,1.28,-0.06,20.0,32.13,89.9,2113,6.3,Sinker,191,15,8,3,0,S,2024
SI,2024-04-01,90.9,-2.65,49.43,5.48,650911,500073,,called_strike,8,L,L,3,0,15.89,7.06,-0.3,2.63,2.8,-119.12,-3.81,-0.08,20.0,32.14,86.4,1989,6.4,Sinker,227,16,1,3,0,S,2024
SI,2024-04-01,95.8,-2.65,50.23,5.52,650911,500074,single,hit_into_play,13,L,L,1,0,13.35,6.03,-0.14,3.72,11.75,-124.89,1.41,-0.06,20.0,32.15,91.0,2067,6.3,Sinker,216,16,2,3,2,X,2024
CH,2024-04-01,84.1,-2.24,49.98,5.54,650911,500075,,foul,4,R,L,0,0,13.35,-0.12,0.26,2.45,-4.2,-120.02,-2.18,-0.06,20.0,32.17,79.9,1478,6.2,Changeup,225,17,1,3,0,S,2024
CH,2024-04-01,85.6,-2.25,50.2,5.46,650911,500076,strikeout,swinging_strike,9,R,L,1,2,13.61,3.49,-0.39,3.16,-2.11,-140.46,7.06,-0.07,20.0,32.16,81.3,1629,6.1,Changeup,229,17,2,3,2,S,2024
CH,2024-04-01,85.9,-2.37,49.3,5.61,650911,500077,,called_strike,13,L,L,2,0,14.5,1.12,1.0,1.7,11.95,-139.62,-0.89,-0.07,20.0,32.17,81.6,1610,6.4,Changeup,228,18,1,3,2,S,2024
SI,2024-04-01,92.5,-2.41,49.72,5.56,650911,500078,field_out,hit_into_play,6,L,L,0,0,14.63,7.69,-0.25,2.43,-0.78,-146.55,-1.38,-0.07,20.0,32.14,87.9,2022,6.4,Sinker,209,18,2,3,2,X,2024
CH,2024-04-01,83.9,-2.13,49.67,5.63,650911,500079,,called_strike,1,R,L,0,0,15.48,3.9,-0.39,2.3,3.31,-149.67,-14.86,-0.07,20.0,32.16,79.7,1594,6.5,Changeup,251,19,1,4,1,S,2024
SI,2024-04-01,93.9,-2.1,50.0,5.4,650911,500080,,called_strike,7,R,L,3,0,14.15,4.57,-0.11,2.34,1.54,-133.03,-2.2,-0.07,20.0,32.15,89.2,2000,6.3,Sinker,212,19,2,4,0,S,2024
CH,2024-04-01,85.0,-2.48,50.42,5.65,650911,500081,,ball,14,R,L,0,2,14.68,1.02,0.9,1.79,-0.26,-137.35,-5.67,-0.07,20.0,32.17,80.8,1690,6.5,Changeup,244,19,3,4,1,B,2024
FF,2024-04-01,93.5,-2.24,50.16,5.83,650911,500082,,ball,13,L,L,2,2,4.34,16.03,-1.21,1.8,0.96,-131.29,2.76,-0.02,20.0,32.1,88.8,2164,6.2,4-Seam Fastball,225,19,4,4,0,B,2024
CH,2024-04-01,84.0,-2.36,49.91,5.56,650911,500083,,ball,13,R,L,1,1,14.19,2.98,1.23,3.96,-2.91,-122.54,-3.85,-0.07,20.0,32.16,79.8,1532,6.0,Changeup,245,19,5,4,2,B,2024
SI,2024-04-01,96.2,-2.11,49.42,5.37,650911,500084,,foul,13,L,L,3,2,14.6,5.82,-0.94,2.13,10.7,-133.46,-1.69,-0.07,20.0,32.15,91.4,2027,6.1,Sinker,210,19,6,4,2,S,2024
CH,2024-04-01,85.2,-1.94,50.0,5.55,650911,500085,,foul,2,R,L,1,0,16.42,4.35,-0.08,1.96,6.03,-115.26,-3.69,-0.08,20.0,32.15,80.9,1522,6.3,Changeup,225,19,7,4,2,S,2024
SW,2024-04-01,77.2,-2.11,49.96,5.62,650911,500086,,ball,5,L,L,0,0,-5.63,1.33,-0.43,2.56,-10.87,-151.17,6.29,0.03,20.0,32.17,73.3,2523,6.0,Sweeper,131,19,8,4,0,B,2024
SI,2024-04-01,93.0,-2.41,50.16,5.61,650911,500087,,called_strike,3,L,L,0,1,13.82,5.87,0.14,1.93,9.48,-123.39,9.66,-0.07,20.0,32.15,88.3,2002,5.8,Sinker,198,20,1,4,2,S,2024
FF,2024-04-01,94.5,-2.36,49.94,5.32,650911,500088,,called_strike,9,L,L,2,0,7.22,13.68,-0.09,2.6,2.37,-133.7,-9.41,-0.03,20.0,32.11,89.7,2129,6.6,4-Seam Fastball,185,20,2,4,1,S,2024
SI,2024-04-01,94.1,-2.13,49.93,5.68,650911,500089,,ball,8,R,L,2,1,14.79,8.19,0.73,3.31,2.73,-124.95,1.46,-0.07,20.0,32.13,89.4,2072,6.3,Sinker,217,20,3,4,1,B,2024
SI,2024-04-06,94.1,-2.54,50.35,5.56,650911,500090,,called_strike,6,R,L,1,2,16.07,4.45,-0.18,2.74,4.04,-115.35,-0.61,-0.08,20.0,32.15,89.4,1969,6.4,Sinker,195,20,4,4,1,S,2024
FF,2024-04-06,96.6,-2.44,49.88,5.53,650911,500091,,foul,12,L,L,2,2,7.77,14.36,-0.46,3.69,-2.55,-141.4,-3.59,-0.04,20.0,32.11,91.8,2255,6.3,4-Seam Fastball,204,20,5,4,1,S,2024
SW,2024-04-06,82.2,-2.4,50.18,5.61,650911,500092,,ball,4,L,L,1,2,-2.83,-1.2,-0.1,2.93,4.95,-123.34,-5.63,0.01,20.0,32.18,78.1,2548,6.5,Sweeper,95,20,6,4,2,B,2024
SW,2024-04-06,79.5,-2.24,50.18,5.73,650911,500093,,swinging_strike,2,L,L,0,1,-7.53,2.79,-0.25,1.67,-8.29,-127.3,3.35,0.04,20.0,32.16,75.5,2376,6.2,Sweeper,72,20,7,4,2,S,2024
FF,2024-04-06,94.6,-2.57,49.8,5.66,650911,500094,,ball,14,R,L,2,2,5.73,12.72,1.48,2.15,-2.45,-123.73,-5.45,-0.03,20.0,32.11,89.9,2372,6.4,4-Seam Fastball,182,20,8,4,1,B,2024
SI,2024-04-06,96.0,-2.11,49.43,5.46,650911,500095,,foul,5,L,L,2,1,15.3,4.5,0.51,2.33,-3.22,-128.03,2.79,-0.07,20.0,32.15,91.2,1910,5.9,Sinker,210,21,1,4,0,S,2024
SI,2024-04-06,94.1,-2.09,49.89,5.35,650911,500096,,swinging_strike,9,R,L,1,0,14.18,7.7,-0.04,2.89,3.73,-145.95,2.62,-0.07,20.0,32.14,89.4,1975,6.1,Sinker,248,21,2,4,1,S,2024
FF,2024-04-06,95.0,-2.26,50.08,5.54,650911,500097,,called_strike,12,R,L,0,1,8.31,15.14,-1.33,2.27,-4.75,-149.64,-2.9,-0.04,20.0,32.1,90.3,2425,6.2,4-Seam Fastball,194,21,3,4,0,S,2024
SW,2024-04-06,82.4,-2.34,50.66,5.52,650911,500098,,foul,9,R,L,3,0,-5.54,0.91,-0.27,2.58,-1.92,-140.28,3.81,0.03,20.0,32.17,78.3,2300,6.7,Sweeper,91,21,4,4,0,S,2024
FF,2024-04-06,92.3,-2.44,50.58,5.64,650911,500099,,ball,12,R,L,1,1,7.42,14.39,-0.02,1.11,3.89,-124.19,3.63,-0.04,20.0,32.1,87.7,2229,6.1,4-Seam Fastball,203,21,5,4,1,B,2024
CH,2024-04-06,84.5,-2.48,49.61,5.51,650911,500000,,ball,4,R,L,2,0,11.81,1.73,-0.23,2.89,-3.2,-118.53,4.78,-0.06,20.0,32.17,80.3,1582,6.2,Changeup,241,21,6,4,0,B,2024
CH,2024-04-06,85.3,-2.4,50.32,5.57,650911,500001,field_out,hit_into_play,5,R,L,0,1,14.14,0.12,-0.11,2.86,-3.41,-129.13,-1.1,-0.07,20.0,32.17,81.0,1544,6.1,Changeup,252,21,7,4,2,X,2024
CH,2024-04-06,83.8,-2.41,50.1,5.44,650911,500002,field_out,hit_into_play,2,L,L,0,0,14.3,-0.35,0.13,2.1,-4.92,-147.08,2.11,-0.07,20.0,32.18,79.6,1507,6.4,Changeup,236,22,1,4,0,X,2024
CH,2024-04-06,84.7,-2.36,49.79,5.55,650911,500003,,ball,4,R,L,1,1,13.07,3.23,-0.21,2.18,-3.64,-130.72,-7.28,-0.06,20.0,32.16,80.5,1425,6.5,Changeup,236,23,1,4,0,B,2024
FF,2024-04-06,95.7,-2.36,50.0,5.63,650911,500004,,swinging_strike,7,L,L,3,1,12.15,14.66,0.79,2.61,5.52,-132.22,1.34,-0.06,20.0,32.1,90.9,1959,6.4,4-Seam Fastball,190,23,2,4,0,S,2024
SW,2024-04-06,80.0,-2.17,49.88,5.58,650911,500005,,ball,1,R,L,2,1,-4.7,-0.51,-0.21,2.24,4.6,-125.4,-0.41,0.02,20.0,32.18,76.0,2412,6.0,Sweeper,88,23,3,4,0,B,2024
FF,2024-04-06,92.4,-2.22,50.32,5.55,650911,500006,,ball,5,L,L,1,0,8.99,13.46,0.26,3.03,3.12,-124.9,8.05,-0.04,20.0,32.11,87.8,2006,6.0,4-Seam Fastball,215,23,4,4,1,B,2024
CH,2024-04-06,85.6,-2.31,49.91,5.69,650911,500007,,foul,1,R,L,2,2,13.93,1.51,0.48,2.22,-1.13,-131.86,3.1,-0.07,20.0,32.17,81.3,1437,6.3,Changeup,257,23,5,4,0,S,2024
SW,2024-04-06,81.6,-2.27,49.97,5.6,650911,500008,,ball,8,L,L,2,2,-1.57,3.76,-0.27,2.01,3.45,-143.91,5.68,0.01,20.0,32.16,77.5,2740,6.3,Sweeper,85,23,6,4,1,B,2024
